Station                              ,               cloud_cover,              cloud_height,                  humidity,           humidity_past1h,    leav_hum_dur_past10min,       leav_hum_dur_past1h,      precip_dur_past10min,         precip_dur_past1h,          precip_past10min,             precip_past1h,           precip_past1min,            precip_past24h,                  pressure,           pressure_at_sea,                radia_glob,         radia_glob_past1h,            snow_cover_man,            snow_depth_man,        sun_last10min_glob,           sun_last1h_glob,                  temp_dew,                  temp_dry,                temp_grass,     temp_grass_max_past1h,    temp_grass_mean_past1h,     temp_grass_min_past1h,          temp_max_past12h,           temp_max_past1h,          temp_mean_past1h,          temp_min_past12h,           temp_min_past1h,                 temp_soil,      temp_soil_max_past1h,     temp_soil_mean_past1h,      temp_soil_min_past1h,      visib_mean_last10min,                visibility,                   weather,                  wind_dir,           wind_dir_past1h,   wind_gust_always_past1h,                  wind_max,  wind_max_per10min_past1h,                  wind_min,           wind_min_past1h,                wind_speed,         wind_speed_past1h
04272 (Qaqortoq)                     ,                      2896,                      2840,                      2909,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                      2908,                      2905,                         0,                         0,                         0,                         0,                         0,                         0,                      2909,                      2909,                         0,                         0,                         0,                         0,                       713,                         0,                         0,                       714,                         0,                         0,                         0,                         0,                         0,                         0,                      2904,                      2891,                      2909,                         0,                         0,                         0,                         0,                         0,                         0,                      2909,                         0
04285 (Angissoq)                     ,                         0,                         0,                      2676,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                      2669,                      2669,                         0,                         0,                         0,                         0,                         0,                         0,                      2675,                      2679,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                      2677,                         0,                         0,                         0,                         0,                         0,                         0,                      2677,                         0
04301 (Kap Morris Jesup)             ,                         0,                         0,                      2739,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                      2810,                      2810,                         0,                         0,                         0,                         0,                         0,                         0,                      1769,                      1777,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                      2829,                         0,                         0,                         0,                         0,                         0,                         0,                      2829,                         0
04312 (Station Nord)                 ,                         0,                         0,                      2839,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                      2841,                      2841,                         0,                         0,                         0,                         0,                         0,                         0,                      2836,                      2836,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                      2840,                         0,                         0,                         0,                         0,                         0,                         0,                      2840,                         0
04313 (Henrik Krøyer Holme)          ,                         0,                         0,                      2225,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                      2219,                      2219,                         0,                         0,                         0,                         0,                         0,                         0,                      2225,                      2226,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                      1866,                         0,                         0,                         0,                         0,                         0,                         0,                      1866,                         0
04320 (Danmarkshavn)                 ,                      2916,                      2775,                      2918,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         1,                      2920,                      2919,                         0,                         0,                         0,                         0,                         0,                         0,                      2918,                      2919,                         0,                         0,                         0,                         0,                       727,                         0,                         0,                       727,                         0,                         0,                         0,                         0,                         0,                         0,                      2918,                      2918,                      2919,                         0,                         0,                         0,                         0,                         0,                         0,                      2919,                         0
04330 (Daneborg)                     ,                         0,                         0,                      2685,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                      2692,                      2690,                         0,                         0,                         0,                         0,                         0,                         0,                      2683,                      2706,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                      2698,                         0,                         0,                         0,                         0,                         0,                         0,                      2700,                         0
04339 (Ittoqqortoormiit)             ,                      2879,                      2773,                      2892,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                      2894,                      2894,                         0,                         0,                         0,                         0,                         0,                         0,                      2892,                      2895,                         0,                         0,                         0,                         0,                       703,                         0,                         0,                       664,                         0,                         0,                         0,                         0,                         0,                         0,                      2895,                      2768,                      2895,                         0,                         0,                         0,                         0,                         0,                         0,                      2895,                         0
04351 (Aputiteeq)                    ,                         0,                         0,                      2765,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                      2766,                      2767,                         0,                         0,                         0,                         0,                         0,                         0,                      2764,                      2772,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                      2763,                         0,                         0,                         0,                         0,                         0,                         0,                      2764,                         0
04360 (Tasiilaq)                     ,                      2894,                      2799,                      2910,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                      2915,                      2915,                         0,                         0,                         0,                         0,                         0,                         0,                      2910,                      2915,                         0,                         0,                         0,                         0,                       700,                         0,                         0,                       712,                         0,                         0,                         0,                         0,                         0,                         0,                      2915,                      2871,                      2911,                         0,                         0,                         0,                         0,                         0,                         0,                      2911,                         0
04373 (Ikermit)                      ,                         0,                         0,                      2590,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                      2782,                      2782,                         0,                         0,                         0,                         0,                         0,                         0,                      2591,                      2784,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                      2783,                         0,                         0,                         0,                         0,                         0,                         0,                      2783,                         0
04382 (Ikermiuarssuk)                ,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0
04390 (Ikerasassuaq)                 ,                      2683,                      2394,                      2911,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                      2914,                      2914,                         0,                         0,                         0,                         0,                         0,                         0,                      2911,                      2914,                         0,                         0,                         0,                         0,                       726,                         0,                         0,                       726,                         0,                         0,                         0,                         0,                         0,                         0,                      2809,                      2814,                      2915,                         0,                         0,                         0,                         0,                         0,                         0,                      2915,                         0
05005 (Uggerby)                      ,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0
05009 (Nørre Lyngby N)               ,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0
05015 (Lendum)                       ,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0
05031 (Byrum)                        ,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0
05035 (Voerså Hede)                  ,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0
05042 (Møllegård Huse)               ,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0
05065 (Mørkeskov)                    ,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0
05070 (Havnø)                        ,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0
05075 (Hørby)                        ,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0
05081 (Gatten)                       ,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0
05085 (Aggersund)                    ,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0
