Station                              ,               cloud_cover,              cloud_height,                  humidity,           humidity_past1h,    leav_hum_dur_past10min,       leav_hum_dur_past1h,      precip_dur_past10min,         precip_dur_past1h,          precip_past10min,             precip_past1h,           precip_past1min,            precip_past24h,                  pressure,           pressure_at_sea,                radia_glob,         radia_glob_past1h,            snow_cover_man,            snow_depth_man,        sun_last10min_glob,           sun_last1h_glob,                  temp_dew,                  temp_dry,                temp_grass,     temp_grass_max_past1h,    temp_grass_mean_past1h,     temp_grass_min_past1h,          temp_max_past12h,           temp_max_past1h,          temp_mean_past1h,          temp_min_past12h,           temp_min_past1h,                 temp_soil,      temp_soil_max_past1h,     temp_soil_mean_past1h,      temp_soil_min_past1h,      visib_mean_last10min,                visibility,                   weather,                  wind_dir,           wind_dir_past1h,   wind_gust_always_past1h,                  wind_max,  wind_max_per10min_past1h,                  wind_min,           wind_min_past1h,                wind_speed,         wind_speed_past1h
04272 (Qaqortoq)                     ,                      2915,                      2791,                      2898,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                      2908,                         0,                         0,                         0,                         0,                         0,                         0,                      2903,                      2910,                         0,                         0,                         0,                         0,                       691,                         0,                         0,                       690,                         0,                         0,                         0,                         0,                         0,                         0,                      2916,                      2875,                      2915,                         0,                         0,                         0,                         0,                         0,                         0,                      2915,                         0
04285 (Angissoq)                     ,                         0,                         0,                      1595,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                      1578,                         0,                         0,                         0,                         0,                         0,                         0,                      1596,                      1599,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                      1563,                         0,                         0,                         0,                         0,                         0,                         0,                      1563,                         0
04301 (Kap Morris Jesup)             ,                         0,                         0,                      2095,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                      2105,                         0,                         0,                         0,                         0,                         0,                         0,                      2095,                      2100,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                      2099,                         0,                         0,                         0,                         0,                         0,                         0,                      2099,                         0
04312 (Station Nord)                 ,                         0,                         0,                      2184,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                      2188,                         0,                         0,                         0,                         0,                         0,                         0,                      2184,                      2188,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                      2193,                         0,                         0,                         0,                         0,                         0,                         0,                      2193,                         0
04313 (Henrik Krøyer Holme)          ,                         0,                         0,                      2211,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                      2209,                         0,                         0,                         0,                         0,                         0,                         0,                      2211,                      2143,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                      2164,                         0,                         0,                         0,                         0,                         0,                         0,                      2165,                         0
04320 (Danmarkshavn)                 ,                      2918,                      2762,                      2886,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                      2907,                         0,                         0,                         0,                         0,                         0,                         0,                      2900,                      2903,                         0,                         0,                         0,                         0,                       720,                         0,                         0,                       700,                         0,                         0,                         0,                         0,                         0,                         0,                      2916,                      2892,                      2915,                         0,                         0,                         0,                         0,                         0,                         0,                      2915,                         0
04330 (Daneborg)                     ,                         0,                         0,                      2007,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                      1995,                         0,                         0,                         0,                         0,                         0,                         0,                      2007,                      2010,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                      1999,                         0,                         0,                         0,                         0,                         0,                         0,                      2000,                         0
04339 (Ittoqqortoormiit)             ,                      2187,                      2130,                      2173,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                      2177,                         0,                         0,                         0,                         0,                         0,                         0,                      2179,                      2181,                         0,                         0,                         0,                         0,                        14,                         0,                         0,                        13,                         0,                         0,                         0,                         0,                         0,                         0,                      2185,                      2162,                      2186,                         0,                         0,                         0,                         0,                         0,                         0,                      2186,                         0
04351 (Aputiteeq)                    ,                         0,                         0,                      2146,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                      2150,                         0,                         0,                         0,                         0,                         0,                         0,                      2146,                      2150,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                      2134,                         0,                         0,                         0,                         0,                         0,                         0,                      2134,                         0
04360 (Tasiilaq)                     ,                      2926,                      2856,                      2925,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                      2926,                         0,                         0,                         0,                         0,                         0,                         0,                      2925,                      2925,                         0,                         0,                         0,                         0,                       733,                         0,                         0,                       732,                         0,                         0,                         0,                         0,                         0,                         0,                      2926,                      2907,                      2926,                         0,                         0,                         0,                         0,                         0,                         0,                      2926,                         0
04373 (Ikermit)                      ,                         0,                         0,                      2073,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                      2158,                         0,                         0,                         0,                         0,                         0,                         0,                      2074,                      2168,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                      2166,                         0,                         0,                         0,                         0,                         0,                         0,                      2166,                         0
04382 (Ikermiuarssuk)                ,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0
04390 (Ikerasassuaq)                 ,                         0,                         0,                      1871,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                      1826,                         0,                         0,                         0,                         0,                         0,                         0,                      1871,                      1875,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                      1890,                         0,                         0,                         0,                         0,                         0,                         0,                      1890,                         0
05005 (Uggerby)                      ,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0
05009 (Nørre Lyngby N)               ,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0
05015 (Lendum)                       ,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0
05031 (Byrum)                        ,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0
05035 (Voerså Hede)                  ,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0
05042 (Møllegård Huse)               ,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0
05065 (Mørkeskov)                    ,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0
05070 (Havnø)                        ,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0
05075 (Hørby)                        ,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0
05081 (Gatten)                       ,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0
05085 (Aggersund)                    ,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0
