Station                              ,               cloud_cover,              cloud_height,                  humidity,           humidity_past1h,    leav_hum_dur_past10min,       leav_hum_dur_past1h,      precip_dur_past10min,         precip_dur_past1h,          precip_past10min,             precip_past1h,           precip_past1min,            precip_past24h,                  pressure,           pressure_at_sea,                radia_glob,         radia_glob_past1h,            snow_cover_man,            snow_depth_man,        sun_last10min_glob,           sun_last1h_glob,                  temp_dew,                  temp_dry,                temp_grass,     temp_grass_max_past1h,    temp_grass_mean_past1h,     temp_grass_min_past1h,          temp_max_past12h,           temp_max_past1h,          temp_mean_past1h,          temp_min_past12h,           temp_min_past1h,                 temp_soil,      temp_soil_max_past1h,     temp_soil_mean_past1h,      temp_soil_min_past1h,      visib_mean_last10min,                visibility,                   weather,                  wind_dir,           wind_dir_past1h,   wind_gust_always_past1h,                  wind_max,  wind_max_per10min_past1h,                  wind_min,           wind_min_past1h,                wind_speed,         wind_speed_past1h
04272 (Qaqortoq)                     ,                      2883,                      2806,                      2879,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                      2887,                      2883,                         0,                         0,                         0,                         0,                         0,                         0,                      2879,                      2887,                         0,                         0,                         0,                         0,                       702,                         0,                         0,                       704,                         0,                         0,                         0,                         0,                         0,                         0,                      2885,                      2833,                      2881,                         0,                         0,                         0,                         0,                         0,                         0,                      2881,                         0
04285 (Angissoq)                     ,                         1,                         1,                      2479,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                      2396,                      2396,                         0,                         0,                         0,                         0,                         0,                         0,                      2479,                      2488,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         1,                         1,                      2488,                         0,                         0,                         0,                         0,                         0,                         0,                      2488,                         0
04301 (Kap Morris Jesup)             ,                         0,                         0,                      2744,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                      2741,                      2740,                         0,                         0,                         0,                         0,                         0,                         0,                      2744,                      2746,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                      2742,                         0,                         0,                         0,                         0,                         0,                         0,                      2742,                         0
04312 (Station Nord)                 ,                         0,                         0,                      2754,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                      2765,                      2765,                         0,                         0,                         0,                         0,                         0,                         0,                      2748,                      2753,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                      2764,                         0,                         0,                         0,                         0,                         0,                         0,                      2764,                         0
04313 (Henrik Krøyer Holme)          ,                         0,                         0,                      2633,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                      2634,                      2634,                         0,                         0,                         0,                         0,                         0,                         0,                      2632,                      2640,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                      2637,                         0,                         0,                         0,                         0,                         0,                         0,                      2637,                         0
04320 (Danmarkshavn)                 ,                      2917,                      2809,                      8397,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                      8399,                      8399,                         0,                         0,                         0,                         0,                         0,                         0,                      8397,                      8399,                         0,                         0,                         0,                         0,                       729,                         0,                         0,                       729,                         0,                         0,                         0,                         0,                         0,                         0,                      2915,                      2918,                      8399,                         0,                         0,                         0,                         0,                         0,                         0,                      8399,                         0
04330 (Daneborg)                     ,                         0,                         0,                      2566,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                      2560,                      2560,                         0,                         0,                         0,                         0,                         0,                         0,                      2556,                      2571,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                      2584,                         0,                         0,                         0,                         0,                         0,                         0,                      2584,                         0
04339 (Ittoqqortoormiit)             ,                      2906,                      2785,                      2909,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                      2909,                      2909,                         0,                         0,                         0,                         0,                         0,                         0,                      2909,                      2909,                         0,                         0,                         0,                         0,                       712,                         0,                         0,                       639,                         0,                         0,                         0,                         0,                         0,                         0,                      2910,                      2906,                      2910,                         0,                         0,                         0,                         0,                         0,                         0,                      2910,                         0
04351 (Aputiteeq)                    ,                         0,                         0,                      2596,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                      2606,                      2606,                         0,                         0,                         0,                         0,                         0,                         0,                      2596,                      2608,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                      2606,                         0,                         0,                         0,                         0,                         0,                         0,                      2606,                         0
04360 (Tasiilaq)                     ,                      2900,                      2818,                      2913,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                      2915,                      2914,                         0,                         0,                         0,                         0,                         0,                         0,                      2913,                      2913,                         0,                         0,                         0,                         0,                       714,                         0,                         0,                       713,                         0,                         0,                         0,                         0,                         0,                         0,                      2915,                      2844,                      2915,                         0,                         0,                         0,                         0,                         0,                         0,                      2915,                         0
04373 (Ikermit)                      ,                         0,                         0,                      1223,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                      1214,                      1214,                         0,                         0,                         0,                         0,                         0,                         0,                      1222,                      1226,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                      1226,                         0,                         0,                         0,                         0,                         0,                         0,                      1226,                         0
04382 (Ikermiuarssuk)                ,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0
04390 (Ikerasassuaq)                 ,                      2862,                      2367,                      8711,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                      8710,                      8709,                         0,                         0,                         0,                         0,                         0,                         0,                      8711,                      8712,                         0,                         0,                         0,                         0,                       729,                         0,                         0,                       729,                         0,                         0,                         0,                         0,                         0,                         0,                      2278,                      2881,                      8712,                         0,                         0,                         0,                         0,                         0,                         0,                      8712,                         0
05005 (Uggerby)                      ,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0
05009 (Nørre Lyngby N)               ,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0
05015 (Lendum)                       ,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0
05031 (Byrum)                        ,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0
05035 (Voerså Hede)                  ,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0
05042 (Møllegård Huse)               ,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0
05065 (Mørkeskov)                    ,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0
05070 (Havnø)                        ,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0
05075 (Hørby)                        ,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0
05081 (Gatten)                       ,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0
05085 (Aggersund)                    ,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0
