Station                                ,             cloud_cover,            cloud_height,                humidity,         humidity_past1h,  leav_hum_dur_past10min,     leav_hum_dur_past1h,    precip_dur_past10min,       precip_dur_past1h,        precip_past10min,           precip_past1h,         precip_past1min,          precip_past24h,                pressure,         pressure_at_sea,              radia_glob,       radia_glob_past1h,          snow_cover_man,          snow_depth_man,      sun_last10min_glob,         sun_last1h_glob,                temp_dew,                temp_dry,              temp_grass,   temp_grass_max_past1h,  temp_grass_mean_past1h,   temp_grass_min_past1h,        temp_max_past12h,         temp_max_past1h,        temp_mean_past1h,        temp_min_past12h,         temp_min_past1h,               temp_soil,    temp_soil_max_past1h,   temp_soil_mean_past1h,    temp_soil_min_past1h,    visib_mean_last10min,              visibility,                 weather,                wind_dir,         wind_dir_past1h, wind_gust_always_past1h,                wind_max, wind_max_per10min_past1h,                wind_min,         wind_min_past1h,              wind_speed,       wind_speed_past1h
  04272 (Qaqortoq)                     ,                       0,                       0,                   40112,                    7498,                       0,                       0,                    2788,                     470,                   44109,                    7498,                   27870,                     310,                   44113,                   39719,                       0,                       0,                       0,                       0,                       0,                       0,                   39704,                   39727,                       0,                       0,                       0,                       0,                     622,                    7498,                    7498,                     622,                    7498,                       0,                       0,                       0,                       0,                   29440,                   29487,                    7168,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0
  04285 (Angissoq)                     ,                       0,                       0,                    8754,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                    8754,                    8754,                       0,                       0,                       0,                       0,                       0,                       0,                    8750,                    8750,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                    8696,                       0,                       0,                    8696,                       0,                       0,                       0,                    8696,                       0
  04301 (Kap Morris Jesup)             ,                       0,                       0,                    8753,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                    8752,                    8752,                       0,                       0,                       0,                       0,                       0,                       0,                    8750,                    8750,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                    7113,                       0,                       0,                    7113,                       0,                       0,                       0,                    7113,                       0
  04312 (Station Nord)                 ,                       0,                       0,                    8749,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                    8749,                    8749,                       0,                       0,                       0,                       0,                       0,                       0,                    8748,                    8748,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                    6741,                       0,                       0,                    6741,                       0,                       0,                       0,                    6741,                       0
  04313 (Henrik Krøyer Holme)          ,                       0,                       0,                    4598,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                    4598,                    4598,                       0,                       0,                       0,                       0,                       0,                       0,                    4596,                    4596,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                    4038,                       0,                       0,                    4038,                       0,                       0,                       0,                    4038,                       0
  04320 (Danmarkshavn)                 ,                   45526,                   21560,                   51503,                    8568,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                   51520,                   51520,                   51498,                    8568,                       0,                       0,                   51498,                    8568,                   51520,                   51520,                       0,                       0,                       0,                       0,                     712,                    8568,                    8568,                     712,                    8568,                       0,                       0,                       0,                       0,                   45647,                   45664,                    8874,                   51519,                    8568,                    8568,                   51502,                    8568,                     693,                     542,                   51519,                    8568
  04330 (Daneborg)                     ,                       0,                       0,                    8753,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                    8753,                    8753,                       0,                       0,                       0,                       0,                       0,                       0,                    8749,                    8749,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                    8590,                       0,                       0,                    8590,                       0,                       0,                       0,                    8590,                       0
  04339 (Ittoqqortoormiit)             ,                   51760,                   31710,                   52528,                    8707,                       0,                       0,                       0,                       0,                       0,                       0,                   79094,                       0,                   52528,                   52528,                   52486,                    8707,                       0,                       0,                   52486,                    8707,                   52528,                   52528,                       0,                       0,                       0,                       0,                     681,                    8707,                    8707,                     681,                    8707,                       0,                       0,                       0,                       0,                   51890,                   51890,                   15070,                   50238,                    8328,                    8359,                   52525,                    8367,                    1547,                    1100,                   50238,                    8328
  04351 (Aputiteeq)                    ,                       0,                       0,                    8754,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                    8754,                    8754,                       0,                       0,                       0,                       0,                       0,                       0,                    8752,                    8752,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                    8555,                       0,                       0,                    8555,                       0,                       0,                       0,                    8555,                       0
  04360 (Tasiilaq)                     ,                   47775,                   33281,                   47898,                    8197,                       0,                       0,                    4071,                     701,                   47896,                    8197,                   40680,                     338,                   47901,                   47901,                   47896,                    8197,                       0,                       0,                   47896,                    8197,                   47900,                   47901,                       0,                       0,                       0,                       0,                     679,                    8197,                    8197,                     679,                    8197,                       0,                       0,                       0,                       0,                   47828,                   47828,                   16243,                   47901,                    8199,                    8197,                   47900,                    8199,                    1315,                     753,                   47901,                    8199
  04373 (Ikermit)                      ,                       0,                       0,                    8750,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                    8750,                    8750,                       0,                       0,                       0,                       0,                       0,                       0,                    8750,                    8750,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                    8394,                       0,                       0,                    8394,                       0,                       0,                       0,                    8394,                       0
  04382 (Ikermiuarssuk)                ,                       0,                       0,                    8534,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                    8534,                    8534,                       0,                       0,                       0,                       0,                       0,                       0,                    8534,                    8534,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                    8456,                       0,                       0,                    8456,                       0,                       0,                       0,                    8456,                       0
  04390 (Ikerasassuaq)                 ,                       0,                       0,                    7353,                    6668,                       0,                       0,                     847,                     659,                    5607,                    4923,                   13989,                     205,                    7363,                    7362,                       0,                       0,                       0,                       0,                       0,                       0,                    7364,                    7364,                       0,                       0,                       0,                       0,                     555,                    6666,                    6668,                     555,                    6666,                       0,                       0,                       0,                       0,                     251,                     251,                     116,                    7364,                    6670,                    6668,                    7353,                    6668,                    1791,                    2772,                    7364,                    6670
  05005 (Uggerby)                      ,                       0,                       0,                       0,                       0,                       0,                       0,                   52456,                    8740,                   52456,                    8740,                   37350,                     359,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0
  05009 (Nørre Lyngby N)               ,                       0,                       0,                       0,                       0,                       0,                       0,                   48996,                    8162,                   48996,                    8162,                   36200,                     334,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0
  05015 (Lendum)                       ,                       0,                       0,                       0,                       0,                       0,                       0,                   42303,                    7051,                   42303,                    7051,                   27500,                     292,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0
  05031 (Byrum)                        ,                       0,                       0,                       0,                       0,                       0,                       0,                   52551,                    8760,                   52551,                    8760,                   31560,                     365,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0
  05035 (Voerså Hede)                  ,                       0,                       0,                       0,                       0,                       0,                       0,                   52534,                    8756,                   52534,                    8756,                   36590,                     364,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0
  05042 (Møllegård Huse)               ,                       0,                       0,                       0,                       0,                       0,                       0,                   52070,                    8651,                   52070,                    8651,                   34478,                     347,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0
  05065 (Mørkeskov)                    ,                       0,                       0,                       0,                       0,                       0,                       0,                   43641,                    7273,                   43641,                    7273,                   35394,                     298,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0
  05070 (Havnø)                        ,                       0,                       0,                       0,                       0,                       0,                       0,                   52149,                    8673,                   52149,                    8673,                   33308,                     346,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0
  05075 (Hørby)                        ,                       0,                       0,                       0,                       0,                       0,                       0,                   49664,                    8275,                   49664,                    8275,                   36780,                     342,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0
  05081 (Gatten)                       ,                       0,                       0,                       0,                       0,                       0,                       0,                   49308,                    8219,                   49308,                    8219,                   37490,                     341,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0
  05085 (Aggersund)                    ,                       0,                       0,                       0,                       0,                       0,                       0,                   52514,                    8755,                   52514,                    8755,                   37210,                     364,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0
  05089 (Lild Strand)                  ,                       0,                       0,                       0,                       0,                       0,                       0,                   52536,                    8758,                   52536,                    8758,                   39550,                     365,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0
  05095 (Nørre Vorupør)                ,                       0,                       0,                       0,                       0,                       0,                       0,                   50712,                    8453,                   50712,                    8453,                   38631,                     353,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0
  05105 (Erslev)                       ,                       0,                       0,                       0,                       0,                       0,                       0,                   47103,                    7851,                   47103,                    7851,                   32650,                     326,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0
